image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships
kirchoff/em2353,kirchoff_em2353.jpg,ind-kirchoff/mason19,leaf,Quercus palustris,Quercus palustris,0.99911278,"[{""species"": ""Quercus palustris"", ""confidence"": 0.9991127848625183}, {""species"": ""Quercus rubra"", ""confidence"": 0.0007095443434081972}, {""species"": ""Quercus bicolor"", ""confidence"": 0.00013971756561659276}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 3.532613118295558e-05}, {""species"": ""Quercus alba"", ""confidence"": 2.2583240024687257e-06}]",True,True,Quercus rubra,0.55896381,"[{""species"": ""Quercus rubra"", ""confidence"": 0.5589638147968524}, {""species"": ""Quercus palustris"", ""confidence"": 0.4280368746568598}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.0045996912078753605}, {""species"": ""Quercus bicolor"", ""confidence"": 0.002534148882037332}, {""species"": ""Quercus alba"", ""confidence"": 0.0009147440109988293}]",False,True,Quercus palustris,0.73,"[{""species"": ""Quercus palustris"", ""confidence"": 0.73}, {""species"": ""Quercus velutina"", ""confidence"": 0.56}, {""species"": ""Quercus rubra"", ""confidence"": 0.35}, {""species"": ""Quercus bicolor"", ""confidence"": 0.09}, {""species"": ""Quercus alba"", ""confidence"": 0.04}]",True,True,Quercus rubra,0.8,"[{""species"": ""Quercus rubra"", ""confidence"": 0.8}, {""species"": ""Quercus velutina"", ""confidence"": 0.7}, {""species"": ""Quercus alba"", ""confidence"": 0.6}, {""species"": ""Quercus bicolor"", ""confidence"": 0.5}, {""species"": ""Quercus palustris"", ""confidence"": 0.4}]",False,True,pin oak,Fagaceae,leaf,whole upper surface,https://bioimages.vanderbilt.edu/tn/kirchoff/tem2353.jpg,https://bioimages.vanderbilt.edu/gq/kirchoff/gem2353.jpg,Emily C. Mason,http://creativecommons.org/licenses/by/4.0/,16,2,1010,2,False,False,False,embedding_disagreement
baskauf/89955,baskauf_89955.jpg,vanderbilt/11-283,bark,Platanus occidentalis,Platanus occidentalis,0.99998522,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.9999852180480957}, {""species"": ""Quercus alba"", ""confidence"": 8.939644430938642e-06}, {""species"": ""Celtis occidentalis"", ""confidence"": 2.260296014355845e-06}, {""species"": ""Quercus bicolor"", ""confidence"": 1.2098493016310385e-06}, {""species"": ""Quercus palustris"", ""confidence"": 9.422315656593128e-07}]",True,True,Aesculus glabra,0.32765915,"[{""species"": ""Aesculus glabra"", ""confidence"": 0.3276591501133912}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.15241940384912855}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.10488882542747854}, {""species"": ""Ulmus americana"", ""confidence"": 0.04936590192974517}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.044306280031280086}]",False,False,Pyrus calleryana,0.56,"[{""species"": ""Pyrus calleryana"", ""confidence"": 0.56}, {""species"": ""Tilia americana"", ""confidence"": 0.24}, {""species"": ""Ulmus americana"", ""confidence"": 0.11}, {""species"": ""Acer rubrum"", ""confidence"": 0.08}, {""species"": ""Quercus alba"", ""confidence"": 0.05}]",False,False,Platanus occidentalis,0.8,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.8}, {""species"": ""Quercus alba"", ""confidence"": 0.6}, {""species"": ""Quercus bicolor"", ""confidence"": 0.5}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.4}, {""species"": ""Carya ovata"", ""confidence"": 0.3}]",True,True,American sycamore,Platanaceae,bark,of a large tree,https://bioimages.vanderbilt.edu/tn/baskauf/t89955.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g89955.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,2,1001,3,False,False,False,embedding_disagreement
baskauf/51183,baskauf_51183.jpg,vanderbilt/12-11,inflorescence,Quercus bicolor,Quercus muehlenbergii,0.79827452,"[{""species"": ""Quercus muehlenbergii"", ""confidence"": 0.7982745170593262}, {""species"": ""Quercus palustris"", ""confidence"": 0.17811912298202515}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.01877361722290516}, {""species"": ""Quercus bicolor"", ""confidence"": 0.004188960418105125}, {""species"": ""Quercus alba"", ""confidence"": 0.000566914095543325}]",False,True,Quercus bicolor,0.22148149,"[{""species"": ""Quercus bicolor"", ""confidence"": 0.22148148663904388}, {""species"": ""Quercus alba"", ""confidence"": 0.15592983254163975}, {""species"": ""Acer saccharum"", ""confidence"": 0.12386002309796057}, {""species"": ""Rhus copallinum"", ""confidence"": 0.12168158965455014}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.09144685036307534}]",True,True,Quercus rubra,0.42,"[{""species"": ""Quercus rubra"", ""confidence"": 0.42}, {""species"": ""Quercus velutina"", ""confidence"": 0.24}, {""species"": ""Quercus palustris"", ""confidence"": 0.15}, {""species"": ""Quercus alba"", ""confidence"": 0.11}, {""species"": ""Quercus bicolor"", ""confidence"": 0.08}]",False,True,Quercus alba,0.8,"[{""species"": ""Quercus alba"", ""confidence"": 0.8}, {""species"": ""Quercus rubra"", ""confidence"": 0.7}, {""species"": ""Quercus bicolor"", ""confidence"": 0.6}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.5}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.4}]",False,True,swamp white oak,Fagaceae,inflorescence,whole - unspecified,https://bioimages.vanderbilt.edu/tn/baskauf/tqubi--flinflor51183.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gqubi--flinflor51183.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,0100,4,False,False,False,embedding_disagreement
baskauf/91110,baskauf_91110.jpg,vanderbilt/12-11,whole tree (or vine),Quercus bicolor,Ostrya virginiana,0.73424089,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.7342408895492554}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.12759192287921906}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.07738841325044632}, {""species"": ""Juglans cinerea"", ""confidence"": 0.015238682739436626}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.011867898516356945}]",False,False,Fraxinus americana,0.24221475,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.24221475222628178}, {""species"": ""Juglans nigra"", ""confidence"": 0.1424185454274228}, {""species"": ""Quercus rubra"", ""confidence"": 0.12407884529537777}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.07116224468399764}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.05028334449317431}]",False,False,Quercus alba,0.43,"[{""species"": ""Quercus alba"", ""confidence"": 0.43}, {""species"": ""Quercus rubra"", ""confidence"": 0.26}, {""species"": ""Quercus palustris"", ""confidence"": 0.12}, {""species"": ""Quercus bicolor"", ""confidence"": 0.09}, {""species"": ""Quercus velutina"", ""confidence"": 0.07}]",False,True,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Quercus rubra"", ""confidence"": 0.6}, {""species"": ""Quercus bicolor"", ""confidence"": 0.5}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.4}, {""species"": ""Quercus velutina"", ""confidence"": 0.3}]",False,True,swamp white oak,Fagaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91110.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91110.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,0,0000,3,False,False,True,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement
baskauf/15984,baskauf_15984.jpg,vanderbilt/12-177,whole tree (or vine),Gymnocladus dioicus,Gymnocladus dioicus,0.99998903,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.9999890327453613}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 7.889238077041227e-06}, {""species"": ""Celtis occidentalis"", ""confidence"": 2.9022887702012667e-06}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 7.734337259535096e-08}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 4.6911129203408564e-08}]",True,True,Acer saccharum,0.24182814,"[{""species"": ""Acer saccharum"", ""confidence"": 0.2418281444105156}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.13461209465473256}, {""species"": ""Quercus rubra"", ""confidence"": 0.1173330146754714}, {""species"": ""Prunus serotina"", ""confidence"": 0.10989833916901977}, {""species"": ""Quercus palustris"", ""confidence"": 0.07149413035077941}]",False,False,Robinia pseudoacacia,0.71,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.71}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.44}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.26}, {""species"": ""Fraxinus americana"", ""confidence"": 0.16}, {""species"": ""Juglans nigra"", ""confidence"": 0.11}]",False,False,Gymnocladus dioicus,0.7,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.7}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.6}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.5}, {""species"": ""Juglans nigra"", ""confidence"": 0.4}, {""species"": ""Carya laciniosa"", ""confidence"": 0.3}]",True,True,Kentucky coffeetree,Fabaceae,whole tree (or vine),view up trunk,https://bioimages.vanderbilt.edu/tn/baskauf/tgydi--wplookup-large15984.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggydi--wplookup-large15984.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,2,1001,3,False,False,False,embedding_disagreement
baskauf/15988,baskauf_15988.jpg,vanderbilt/12-177,bark,Gymnocladus dioicus,Gleditsia triacanthos,0.73100847,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.7310084700584412}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.2689230144023895}, {""species"": ""Carya ovata"", ""confidence"": 2.2809574147686362e-05}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 1.7764112271834165e-05}, {""species"": ""Prunus serotina"", ""confidence"": 1.2209084161440842e-05}]",False,True,Gymnocladus dioicus,0.29892333,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.2989233288157363}, {""species"": ""Fraxinus americana"", ""confidence"": 0.11146388649260282}, {""species"": ""Quercus bicolor"", ""confidence"": 0.08590459590329812}, {""species"": ""Ginkgo biloba"", ""confidence"": 0.07742998415051937}, {""species"": ""Sassafras albidum"", ""confidence"": 0.05855044264090384}]",True,True,Prunus serotina,0.45,"[{""species"": ""Prunus serotina"", ""confidence"": 0.45}, {""species"": ""Betula lenta"", ""confidence"": 0.24}, {""species"": ""Tsuga canadensis"", ""confidence"": 0.12}, {""species"": ""Acer saccharum"", ""confidence"": 0.08}, {""species"": ""Ulmus rubra"", ""confidence"": 0.06}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.4}, {""species"": ""Betula lenta"", ""confidence"": 0.3}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.2}]",False,False,Kentucky coffeetree,Fabaceae,bark,of a large tree,https://bioimages.vanderbilt.edu/tn/baskauf/tgydi--brlarge15988.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggydi--brlarge15988.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,1,0100,4,False,False,False,embedding_disagreement
baskauf/91144,baskauf_91144.jpg,vanderbilt/12-177,whole tree (or vine),Gymnocladus dioicus,Gymnocladus dioicus,0.95047671,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.9504767060279846}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.022353069856762886}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.017408588901162148}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.003025159239768982}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.001428983872756362}]",True,True,Fraxinus americana,0.5311235,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.5311234991890973}, {""species"": ""Ulmus americana"", ""confidence"": 0.10787829585828282}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.07878307530176643}, {""species"": ""Quercus alba"", ""confidence"": 0.07637180668330691}, {""species"": ""Juglans nigra"", ""confidence"": 0.05562549867673603}]",False,False,Gleditsia triacanthos,0.73,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.73}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.36}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.23}, {""species"": ""Fraxinus americana"", ""confidence"": 0.15}, {""species"": ""Juglans nigra"", ""confidence"": 0.1}]",False,True,Magnolia acuminata,0.7,"[{""species"": ""Magnolia acuminata"", ""confidence"": 0.7}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.6}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.5}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.4}, {""species"": ""Ulmus americana"", ""confidence"": 0.3}]",False,False,Kentucky coffeetree,Fabaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91144.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91144.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/50992,baskauf_50992.jpg,vanderbilt/12-33,inflorescence,Celtis occidentalis,Celtis occidentalis,1.0,"[{""species"": ""Celtis occidentalis"", ""confidence"": 1.0}, {""species"": ""Ilex verticillata"", ""confidence"": 7.194133289090132e-09}, {""species"": ""Ulmus americana"", ""confidence"": 1.2501528701136522e-09}, {""species"": ""Tilia americana"", ""confidence"": 3.16088155649652e-10}, {""species"": ""Acer negundo"", ""confidence"": 2.789468100949932e-10}]",True,True,Viburnum lantanoides,0.36854451,"[{""species"": ""Viburnum lantanoides"", ""confidence"": 0.36854450716450854}, {""species"": ""Acer negundo"", ""confidence"": 0.20705569944381833}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.1057736317735677}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.036944843790122285}, {""species"": ""Quercus palustris"", ""confidence"": 0.0346270120551332}]",False,True,Cornus amomum,0.56,"[{""species"": ""Cornus amomum"", ""confidence"": 0.56}, {""species"": ""Cornus sericea"", ""confidence"": 0.23}, {""species"": ""Cornus racemosa"", ""confidence"": 0.12}, {""species"": ""Cornus florida"", ""confidence"": 0.05}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.03}]",False,False,Celtis occidentalis,0.7,"[{""species"": ""Celtis occidentalis"", ""confidence"": 0.7}, {""species"": ""Ulmus rubra"", ""confidence"": 0.6}, {""species"": ""Ulmus americana"", ""confidence"": 0.5}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.4}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.3}]",True,True,common hackberry,Ulmaceae,inflorescence,whole - unspecified,https://bioimages.vanderbilt.edu/tn/baskauf/tceoco2flinflor50992.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gceoco2flinflor50992.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,2,1001,3,False,False,False,embedding_disagreement
baskauf/50993,baskauf_50993.jpg,vanderbilt/12-33,inflorescence,Celtis occidentalis,Celtis occidentalis,1.0,"[{""species"": ""Celtis occidentalis"", ""confidence"": 1.0}, {""species"": ""Ilex verticillata"", ""confidence"": 5.211412412720051e-10}, {""species"": ""Carya cordiformis"", ""confidence"": 1.3176514046531196e-10}, {""species"": ""Ulmus americana"", ""confidence"": 1.1628233792526643e-10}, {""species"": ""Acer negundo"", ""confidence"": 9.056077415747765e-11}]",True,True,Acer negundo,0.31299563,"[{""species"": ""Acer negundo"", ""confidence"": 0.3129956313129298}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.24635389279493108}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.0712654198354634}, {""species"": ""Carya cordiformis"", ""confidence"": 0.05947366285540332}, {""species"": ""Cornus amomum"", ""confidence"": 0.036194647523808986}]",False,True,Ulmus rubra,0.79,"[{""species"": ""Ulmus rubra"", ""confidence"": 0.79}, {""species"": ""Ulmus americana"", ""confidence"": 0.42}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.2}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.15}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.09}]",False,True,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Acer negundo"", ""confidence"": 0.4}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.3}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.2}]",False,True,common hackberry,Ulmaceae,inflorescence,lateral view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tceoco2fl50993.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gceoco2fl50993.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
ssmv/2-638-01,ssmv_2-638-01.jpg,vanderbilt/3-108,bark,Fraxinus americana,Fraxinus pennsylvanica,0.58801085,"[{""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.588010847568512}, {""species"": ""Fraxinus americana"", ""confidence"": 0.2777566611766815}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.11578619480133057}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.009504309855401516}, {""species"": ""Tilia americana"", ""confidence"": 0.0021206983365118504}]",False,True,Sassafras albidum,0.48752604,"[{""species"": ""Sassafras albidum"", ""confidence"": 0.4875260359673901}, {""species"": ""Salix nigra"", ""confidence"": 0.10657208368570101}, {""species"": ""Acer saccharum"", ""confidence"": 0.07963880840508304}, {""species"": ""Fraxinus americana"", ""confidence"": 0.05034894080876215}, {""species"": ""Quercus alba"", ""confidence"": 0.04050952013239581}]",False,True,Quercus alba,0.45,"[{""species"": ""Quercus alba"", ""confidence"": 0.45}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.22}, {""species"": ""Quercus bicolor"", ""confidence"": 0.13}, {""species"": ""Carya ovata"", ""confidence"": 0.1}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.06}]",False,False,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Quercus bicolor"", ""confidence"": 0.6}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.5}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.4}, {""species"": ""Quercus rubra"", ""confidence"": 0.3}]",False,False,white ash,Oleaceae,bark,of a large tree,https://bioimages.vanderbilt.edu/tn/ssmv/t2-638-01.jpg,https://bioimages.vanderbilt.edu/gq/ssmv/g2-638-01.jpg,Vamsi Subraveti,http://creativecommons.org/licenses/by/4.0/,4,0,0000,3,False,False,True,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement
