representation,query_image_id,query_species,query_organ,scope,rank,neighbor_image_id,neighbor_species,neighbor_organ,neighbor_split,same_species,same_genus,same_observation,cosine_similarity
bioclip,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,8,baskauf/28656,Cephalanthus occidentalis,whole tree (or vine),train,True,True,False,0.7349721789360046
bioclip,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,9,baskauf/15734,Cephalanthus occidentalis,fruit,train,True,True,False,0.7316941618919373
bioclip,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,10,baskauf/15756,Cephalanthus occidentalis,fruit,train,True,True,False,0.7288081049919128
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,1,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,test,True,True,True,0.7739261984825134
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,2,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7250862121582031
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,3,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7174617648124695
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,4,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7128841280937195
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,5,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7090237140655518
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,6,thomas/0440-04-06,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6989970207214355
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,7,thomas/0104-01-04,Cephalanthus occidentalis,leaf,test,True,True,True,0.6965935826301575
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,8,baskauf/15756,Cephalanthus occidentalis,fruit,train,True,True,False,0.6829904317855835
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,9,baskauf/37494,Cephalanthus occidentalis,fruit,validation,True,True,False,0.6570045351982117
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,10,baskauf/15734,Cephalanthus occidentalis,fruit,train,True,True,False,0.6401998996734619
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,1,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7250862121582031
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,2,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7174617648124695
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,3,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7128841280937195
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,4,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7090237140655518
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,5,thomas/0440-04-06,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6989970207214355
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,6,baskauf/15756,Cephalanthus occidentalis,fruit,train,True,True,False,0.6829904317855835
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,7,baskauf/37494,Cephalanthus occidentalis,fruit,validation,True,True,False,0.6570045351982117
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,8,baskauf/15734,Cephalanthus occidentalis,fruit,train,True,True,False,0.6401998996734619
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,9,baskauf/28649,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6308140158653259
bioclip,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,10,baskauf/28656,Cephalanthus occidentalis,whole tree (or vine),train,True,True,False,0.614311933517456
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,1,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,test,True,True,True,0.7739261984825134
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,2,baskauf/51695,Gymnocladus dioicus,fruit,train,False,False,False,0.534310519695282
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,3,baskauf/50745,Ginkgo biloba,cone,validation,False,False,False,0.5271850824356079
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,4,baskauf/50998,Ginkgo biloba,cone,validation,False,False,False,0.5268484950065613
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,5,baskauf/50996,Ginkgo biloba,cone,validation,False,False,False,0.5078911781311035
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,6,baskauf/33649,Gymnocladus dioicus,inflorescence,train,False,False,False,0.4974977374076843
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,7,baskauf/33651,Gymnocladus dioicus,inflorescence,train,False,False,False,0.4892526865005493
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,8,baskauf/65644,Dirca palustris,leaf,train,False,False,False,0.4883665442466736
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,9,baskauf/51686,Gymnocladus dioicus,inflorescence,train,False,False,False,0.4854103624820709
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,10,baskauf/29397,Nyssa sylvatica,fruit,train,False,False,False,0.4841141998767853
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,1,baskauf/51695,Gymnocladus dioicus,fruit,train,False,False,False,0.534310519695282
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,2,baskauf/50745,Ginkgo biloba,cone,validation,False,False,False,0.5271850824356079
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,3,baskauf/50998,Ginkgo biloba,cone,validation,False,False,False,0.5268484950065613
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,4,baskauf/50996,Ginkgo biloba,cone,validation,False,False,False,0.5078911781311035
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,5,baskauf/33649,Gymnocladus dioicus,inflorescence,train,False,False,False,0.4974977374076843
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,6,baskauf/33651,Gymnocladus dioicus,inflorescence,train,False,False,False,0.4892526865005493
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,7,baskauf/65644,Dirca palustris,leaf,train,False,False,False,0.4883665442466736
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,8,baskauf/51686,Gymnocladus dioicus,inflorescence,train,False,False,False,0.4854103624820709
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,9,baskauf/29397,Nyssa sylvatica,fruit,train,False,False,False,0.4841141998767853
bioclip,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,10,thomas/0265-01-03,Aesculus glabra,twig,validation,False,False,False,0.479189932346344
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,1,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.9331789016723633
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,2,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.9292137622833252
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,3,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.923526406288147
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,4,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.9098330140113831
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,5,baskauf/28656,Cephalanthus occidentalis,whole tree (or vine),train,True,True,False,0.9089639782905579
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,6,baskauf/28649,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.9000172019004822
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,7,thomas/0440-04-06,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.8918261528015137
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,8,baskauf/37494,Cephalanthus occidentalis,fruit,validation,True,True,False,0.8892409801483154
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,9,baskauf/15734,Cephalanthus occidentalis,fruit,train,True,True,False,0.8873903751373291
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,10,baskauf/15756,Cephalanthus occidentalis,fruit,train,True,True,False,0.8742868900299072
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,1,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.9331789016723633
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,2,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.9292137622833252
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,3,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.923526406288147
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,4,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.9098330140113831
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,5,baskauf/28656,Cephalanthus occidentalis,whole tree (or vine),train,True,True,False,0.9089639782905579
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,6,baskauf/28649,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.9000172019004822
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,7,thomas/0440-04-06,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.8918261528015137
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,8,baskauf/37494,Cephalanthus occidentalis,fruit,validation,True,True,False,0.8892409801483154
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,9,baskauf/15734,Cephalanthus occidentalis,fruit,train,True,True,False,0.8873903751373291
bioclip,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,10,baskauf/15756,Cephalanthus occidentalis,fruit,train,True,True,False,0.8742868900299072
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,1,thomas/0301-02-03,Toxicodendron radicans,inflorescence,test,True,True,True,0.9495759010314941
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,2,hessd/e5381,Toxicodendron radicans,inflorescence,train,True,True,False,0.9258965253829956
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,3,baskauf/34172,Toxicodendron radicans,inflorescence,train,True,True,False,0.906963586807251
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,4,thomas/0506-01-06,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.9065064787864685
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,5,baskauf/15951,Toxicodendron radicans,fruit,train,True,True,False,0.8977164030075073
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,6,baskauf/20452,Toxicodendron radicans,leaf,train,True,True,False,0.8918993473052979
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,7,thomas/0506-01-01,Toxicodendron radicans,inflorescence,train,True,True,False,0.8856586813926697
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,8,baskauf/20454,Toxicodendron radicans,leaf,train,True,True,False,0.8840603828430176
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,9,thomas/0506-01-07,Toxicodendron radicans,inflorescence,train,True,True,False,0.8754045963287354
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,10,baskauf/10832,Toxicodendron radicans,inflorescence,validation,True,True,False,0.8717268705368042
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,1,hessd/e5381,Toxicodendron radicans,inflorescence,train,True,True,False,0.9258965253829956
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,2,baskauf/34172,Toxicodendron radicans,inflorescence,train,True,True,False,0.906963586807251
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,3,thomas/0506-01-06,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.9065064787864685
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,4,baskauf/15951,Toxicodendron radicans,fruit,train,True,True,False,0.8977164030075073
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,5,baskauf/20452,Toxicodendron radicans,leaf,train,True,True,False,0.8918993473052979
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,6,thomas/0506-01-01,Toxicodendron radicans,inflorescence,train,True,True,False,0.8856586813926697
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,7,baskauf/20454,Toxicodendron radicans,leaf,train,True,True,False,0.8840603828430176
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,8,thomas/0506-01-07,Toxicodendron radicans,inflorescence,train,True,True,False,0.8754045963287354
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,9,baskauf/10832,Toxicodendron radicans,inflorescence,validation,True,True,False,0.8717268705368042
bioclip,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,10,baskauf/10893,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.870296835899353
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,1,baskauf/20454,Toxicodendron radicans,leaf,train,True,True,False,0.9250657558441162
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,2,baskauf/20452,Toxicodendron radicans,leaf,train,True,True,False,0.921202540397644
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,3,baskauf/10892,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.9203333854675293
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,4,thomas/0506-01-06,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.9191934466362
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,5,baskauf/10893,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.912166953086853
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,6,thomas/0506-01-08,Toxicodendron radicans,leaf,train,True,True,False,0.9110616445541382
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,7,thomas/0301-02-03,Toxicodendron radicans,inflorescence,test,True,True,True,0.8825588226318359
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,8,baskauf/15951,Toxicodendron radicans,fruit,train,True,True,False,0.8761762380599976
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,9,thomas/0506-01-07,Toxicodendron radicans,inflorescence,train,True,True,False,0.8720322847366333
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,all,10,thomas/0301-02-01,Toxicodendron radicans,inflorescence,test,True,True,True,0.8659330010414124
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,1,baskauf/20454,Toxicodendron radicans,leaf,train,True,True,False,0.9250657558441162
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,2,baskauf/20452,Toxicodendron radicans,leaf,train,True,True,False,0.921202540397644
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,3,baskauf/10892,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.9203333854675293
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,4,thomas/0506-01-06,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.9191934466362
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,5,baskauf/10893,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.912166953086853
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,6,thomas/0506-01-08,Toxicodendron radicans,leaf,train,True,True,False,0.9110616445541382
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,7,baskauf/15951,Toxicodendron radicans,fruit,train,True,True,False,0.8761762380599976
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,8,thomas/0506-01-07,Toxicodendron radicans,inflorescence,train,True,True,False,0.8720322847366333
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,9,baskauf/34172,Toxicodendron radicans,inflorescence,train,True,True,False,0.8592633605003357
bioclip,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,10,baskauf/10832,Toxicodendron radicans,inflorescence,validation,True,True,False,0.85884690284729
bioclip,thomas/0301-02-03,Toxicodendron radicans,inflorescence,all,1,thomas/0301-02-01,Toxicodendron radicans,inflorescence,test,True,True,True,0.9495759010314941
